Hugo_Symbol	Entrez_Gene_Id	TCGA-BL-A13J-11	TCGA-BT-A20N-11	TCGA-BT-A20Q-11	TCGA-BT-A20R-11	TCGA-BT-A20U-11	TCGA-BT-A20W-11	TCGA-BT-A2LA-11	TCGA-BT-A2LB-11	TCGA-CU-A0YN-11	TCGA-CU-A0YR-11	TCGA-GC-A3BM-11	TCGA-GC-A3WC-11	TCGA-GC-A6I3-11	TCGA-GD-A2C5-11	TCGA-GD-A3OP-11	TCGA-GD-A3OQ-11	TCGA-K4-A3WV-11	TCGA-K4-A54R-11	TCGA-K4-A5RI-11
ABI3	51225	-1.087	-1.0739	-2.2446	-0.4245	-0.5147	0.8863	-0.0703	0.7047	-1.1782	0.4951	0.3154	0.3394	2.3063	0.2467	0.3083	-0.139	-0.2686	-0.1673	1.566
ABI3BP	25890	0.9112	0.8135	0.7481	0.9686	-1.7738	1.0541	-1.7662	-0.7739	1.2704	1.0844	-0.1975	0.6214	-0.8305	-0.4203	-0.3566	0.2064	-1.887	-0.1271	0.4546
ABL1	25	1.0973	1.2073	1.0632	1.8882	-0.7624	0.006	-1.2838	-0.7556	1.103	0.9033	-0.2835	0.6347	-1.5738	-1.3929	-0.9297	-0.3409	-0.9229	0.0762	0.2662
ABL2	27	0.2444	1.5308	-0.5816	2.1026	-1.553	0.0921	-0.6388	0.1528	-0.4849	0.205	0.8949	-0.0367	0.9991	-0.9462	-1.6025	-0.7552	-1.2126	1.0604	0.5295
ABLIM1	3983	0.3987	-0.6899	0.1045	-0.8017	1.8442	-0.6701	-0.1759	2.2594	-0.8003	-0.4713	0.8444	-0.7793	-1.7739	-0.7059	-0.0738	0.208	0.0116	1.6458	-0.3745
ABLIM2	84448	-0.1499	-0.2316	-0.3105	0.4761	2.0505	0.284	-0.2758	2.3891	-0.6514	0.6691	-0.5521	0.1646	1.1671	-1.2502	-0.4419	-1.0175	-1.6789	-0.593	-0.0476
ABLIM3	22885	2.4366	0.7152	1.1548	0.3839	-0.8897	-0.9011	-0.7508	-0.2348	0.6163	0.6264	-1.7188	1.1389	-0.8531	-1.0258	0.3001	0.0494	0.6791	-0.874	-0.8526
ABO	28	-1.1059	-1.4208	-1.6429	-1.0117	1.0444	0.4836	0.4504	1.4338	-1.2299	-0.6221	0.3878	0.2489	-1.3447	0.7714	0.591	1.4838	1.1168	0.3724	-0.0062
ABP1	26	-0.886	-1.5578	-1.9552	-1.5865	0.1187	0.4175	-0.3023	0.9921	-0.6221	-0.4391	-1.4348	0.8402	1.7257	0.5287	0.4515	-0.8225	0.8052	0.0772	1.6943
ABR	29	-0.4929	-1.0217	0.1526	-1.5094	1.0663	-0.743	0.3925	1.1259	-1.1127	0.016	0.8616	0.2743	-1.4983	-1.4258	1.2034	1.4755	1.4643	0.1785	-0.4071
ABRA	137735	0.4259	3.36	-0.2733	0.8877	-0.0527	-0.4661	-1.1741	0.0976	-1.7868	0.2268	-0.9626	0.7079	-0.9407	-0.3523	0.2349	-1.0929	-0.0393	-0.5645	-0.0225
ABT1	29777	-1.2681	-1.7739	-1.0493	-1.6851	0.8752	-0.0761	0.705	0.6719	-1.2049	-0.4827	0.2184	-0.5215	1.0804	1.0423	0.4121	-0.3438	0.8713	1.0622	1.4666
ABTB1	80325	0.9786	0.1735	0.7563	-0.2595	-1.8416	-0.7838	0.0142	-1.0049	-0.5068	0.7935	-0.3676	1.2311	2.7369	-0.3572	-0.4344	-0.6037	-0.4453	-0.8905	0.811
ABTB2	25841	0.1683	0.296	1.7049	0.1153	-1.1877	0.3372	0.1184	-1.0017	-1.6727	0.4127	-0.1474	0.2277	-1.3564	-0.8514	-1.4156	1.7253	0.1777	1.3224	1.027
ACAA1	30	-1.2204	-1.5866	-1.462	-1.4065	0.3561	-0.0119	1.1778	0.7601	-1.1847	-0.7616	0.2138	-0.0227	1.6161	-0.4781	1.2279	0.4998	1.2645	0.6513	0.3672
ACAA2	10449	1.4362	0.6137	1.0132	1.2644	-1.5466	0.1648	0.2875	-1.5095	1.2781	0.7331	-0.4926	0.8564	-0.033	-0.1982	-1.6505	-0.1235	-0.4413	-1.7394	0.0873
ACACA	31	1.3067	1.1185	0.8483	1.404	0.2705	-0.1739	-1.063	-0.7151	1.339	0.2416	-0.2154	0.3356	-1.8109	0.3857	-0.6372	0.4858	-0.1012	-0.8177	-2.2014
ACACB	32	1.4736	1.1168	1.382	1.504	-1.4802	-0.3585	-1.1485	-1.2178	0.8275	0.9546	-0.2322	1.207	-0.6626	-1.0396	-0.8572	0.0578	-0.4159	-0.8132	-0.2976
ACAD10	80724	-1.2889	-1.0945	-1.2185	-0.9852	-1.0789	-0.3329	0.7605	-0.516	-0.9355	-0.0398	1.0461	0.2796	1.8189	-0.2676	1.2443	1.4723	1.5158	-0.3503	-0.0294
ACAD11	84129	1.6451	0.3616	-0.3968	0.0272	0.0161	-1.9614	-1.5336	-0.9108	-0.8413	0.4719	0.3881	1.9086	-1.3298	-0.0351	0.109	1.4439	0.4442	0.388	-0.1949
ACAD8	27034	0.7588	0.4834	0.5993	-0.7633	0.0324	-1.4756	-1.4442	-1.0465	0.466	0.6627	-1.2819	1.4736	-0.6014	-0.0313	0.4585	1.2904	1.7782	-1.4195	0.0604
ACAD9	28976	-1.0174	-1.099	-0.8953	-1.2356	2.3756	-0.0852	0.4945	1.8021	-0.6417	-0.022	-0.6131	-0.8907	1.3481	-0.5505	0.1119	0.4257	1.0325	0.0292	-0.569
ACADL	33	0.1911	-0.8364	-0.2692	0.433	-1.6653	-0.1114	0.4464	-0.337	-1.7112	0.4746	0.6686	0.9444	-2.1402	0.8697	-0.364	1.0505	1.9279	0.0889	0.3395
ACADM	34	-0.1813	0.6748	0.1916	0.6343	-0.0846	-0.4787	0.3464	0.343	-0.598	-0.0229	-0.1212	-0.3594	-3.4753	0.262	1.8516	0.9292	0.6454	-0.0703	-0.4866
ACADS	35	0.4579	-0.7872	0.8211	-0.1276	0.6826	-1.2454	0.281	-0.9986	0.2115	0.3474	-0.8832	0.1159	2.8795	-1.15	0.5017	-0.644	0.4054	-1.5757	0.7077
ACADSB	36	0.676	0.6844	0.3294	0.7577	0.3041	-0.6686	-0.2816	-0.776	-0.143	0.4034	0.1669	0.3417	-3.2241	-1.0253	0.4992	1.5157	0.9628	0.366	-0.8885
ACADVL	37	-0.5196	-0.885	-0.6664	-0.749	1.1996	-1.0919	1.2001	0.4931	-1.0123	-0.8714	0.351	0.0443	0.576	-2.0496	0.3561	-0.1612	0.8102	2.1763	0.7998
ACAN	176	-2.1944	-0.1334	-0.4452	0.1571	-0.3464	0.9524	-0.2131	0.8236	-0.2987	2.1913	-0.3947	-0.1205	0.7398	-0.5808	1.045	-0.4456	-2.0044	0.374	0.894
ACAP1	9744	-1.4018	-0.6062	-1.8492	-1.3885	0.3204	0.3544	0.0677	0.5487	-1.3924	0.2398	-0.0308	0.8453	2.3652	0.7796	0.0008	-0.0216	-0.3262	0.1783	1.3165
ACAP2	23527	0.2339	0.1081	0.0678	0.3047	1.3731	0.9967	-1.9681	1.4787	-0.1363	0.9464	0.1301	-0.2854	-2.5281	0.6424	-0.407	0.8417	-0.3075	-0.7635	-0.7275
ACAP3	116983	-0.4329	-0.4522	0.5746	1.1198	1.6704	-1.3698	-1.6004	1.5142	-0.7218	-0.2117	0.4229	-0.3004	0.1059	-1.8845	1.0979	-0.3238	-0.4998	1.2424	0.049
ACAT1	38	1.2052	1.1701	1.2662	1.4962	-0.0292	-0.0952	-1.5096	0.3961	1.1094	1.042	-0.6799	0.5344	-0.2954	-1.3502	-1.1582	-0.5103	-0.9637	-1.5421	-0.0858
ACAT2	39	-0.9601	-1.1639	-1.4592	-0.9945	2.6165	0.9683	1.0399	1.2859	-0.091	-0.3229	0.4602	-0.652	-1.1139	0.7112	0.0438	-0.4025	0.5369	-0.3282	-0.1743
ACBD3	64746	-0.7839	-0.6107	-0.9053	-0.5177	-0.0673	0.7753	-0.0495	1.4843	-0.6472	-0.0021	1.1064	-0.2079	-2.9356	1.188	0.6862	0.3744	-0.131	1.3279	-0.0843
ACBD4	79777	0.5124	0.4319	0.5559	-0.169	-1.3101	-1.7835	0.0628	-2.538	-0.1713	0.7734	0.3634	1.1636	1.1991	0.481	-0.13	0.1994	1.3721	-1.0703	0.0572
ACBD5	91452	-0.262	-0.8768	-0.5041	-1.6663	0.9769	0.8155	0.6486	-0.4716	-1.1144	-0.2701	0.0946	-0.2187	-1.4431	1.7588	0.9607	1.7323	1.189	-0.868	-0.4811
ACBD6	84320	-0.6008	-0.3036	-0.2275	1.3935	-0.7262	-0.395	2.2989	-0.8177	0.3551	-0.3748	-0.4829	-0.0773	1.8564	0.7135	0.5218	-1.1088	0.2227	-1.9539	-0.2934
ACBD7	414149	-1.5074	-2.1488	-1.2357	-1.0735	-0.1634	1.4099	1.1248	0.0685	1.0879	-1.0296	0.3343	-0.235	1.0149	1.0279	-0.3537	0.7996	0.8827	0.228	-0.2313
ACCN1	40	-1.8102	-1.8102	-0.4813	-1.8102	0.7122	-1.8102	-1.0713	-1.8102	1.4014	-1.8102	-0.7734	-0.8459	1.8241	-1.8102	-1.1899	0.2483	0.1758	-1.8102	-1.8102
ACCN2	41	0.6568	1.0675	0.5738	1.5536	-0.3877	0.776	-0.9279	-0.7783	1.3245	1.041	-0.0592	0.2217	-0.0243	-0.4414	-1.8006	0.1381	-2.1223	-1.2076	0.3963
ACCN3	9311	0.0407	0.6633	0.1131	1.8089	-0.3192	0.0735	-1.3955	0.2974	-0.9901	0.0359	-0.6012	0.5516	2.0953	-0.8583	1.1862	-0.798	0.3848	-2.0234	-0.265
ACCN4	55515	-0.8329	-1.9921	1.8697	1.1921	-0.7879	0.0477	-1.2535	-1.1926	-0.8498	1.4335	0.2535	1.4186	1.078	0.0086	-0.8942	0.5336	-1.1064	-0.3429	-0.575
ACCN5	51802	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-5.2749	-1.0	1.0	-5.2749	-5.2749
ACCS	84680	-0.595	-0.8949	-0.6307	-0.1919	-0.3831	-1.5704	-0.1425	-1.341	-1.4709	-0.0811	0.251	1.1839	1.2123	-0.8987	1.0405	0.6904	1.8715	0.7489	1.2016
ACCSL	390110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACD	65057	0.3646	-0.5643	0.165	-0.8327	-1.7653	-0.5242	1.3099	-1.0663	0.0396	0.2873	0.2609	0.4354	2.8868	0.7538	-0.6313	-1.1922	-0.0481	-0.445	0.5662
ACE	1636	-0.1165	-0.6448	-0.0868	-0.3265	-2.5098	2.1107	0.1511	-0.8532	0.8874	0.8813	0.0908	0.6393	-0.9786	0.4311	-0.2708	0.3074	-1.3485	0.3174	1.3191
ACE2	59272	0.5127	-1.112	-1.2852	-1.2254	2.1808	-0.2962	0.2008	1.5066	-0.8262	-0.814	0.0671	-0.2287	-0.8021	0.0467	2.245	0.2061	-0.0885	-0.0592	-0.2284
ACER1	125981	-0.7425	-0.3455	-0.7425	-0.7425	2.0129	-0.4666	-0.7425	2.4328	-0.7425	-0.4503	-0.4306	-0.7425	-0.4209	-0.5306	-0.5559	-0.3048	-0.7425	-0.4467	-0.4939
ACER2	340485	-1.087	-1.2445	-1.3384	-1.0669	-0.9358	0.1817	0.5312	-0.866	-1.1177	0.1368	1.4151	-0.1591	-0.5745	1.2197	0.6549	1.4389	1.0555	1.6298	0.1265
ACER3	55331	-0.8025	0.1707	-0.5371	-0.2012	-0.0228	0.2973	-1.1569	1.9689	0.7369	-0.6821	-1.0062	-1.3061	-1.2434	1.3164	1.8625	0.5794	1.1267	-0.4825	-0.6181
ACHE	43	-2.014	-0.4392	-1.1337	-0.5284	-1.0668	0.256	-0.4989	0.5083	-1.6844	0.3487	1.0947	1.2509	1.7947	0.3209	0.322	-0.2535	-0.2189	0.5648	1.3766
ACIN1	22985	-0.5531	-0.1873	0.2404	-1.2114	-1.0025	-0.4395	-0.6003	0.0503	-1.4935	-0.3672	1.6597	1.186	-0.7871	-0.4782	1.1011	1.1661	1.1992	1.6824	-1.1651
ACLY	47	-0.4268	-0.4685	0.29	0.1206	-0.4281	2.0898	-1.1505	-0.5392	0.5041	0.7279	-0.1397	-1.3521	-0.7051	2.7712	-0.4629	0.7003	-0.6692	-0.3971	-0.4648
ACMSD	130013	-1.5083	-1.5083	-1.5083	-1.0	-1.5083	-1.5083	-1.5083	-1.5083	-1.5083	-1.5083	-1.5083	-1.5083	-1.5083	-1.5083	-1.5083	-1.5083	-1.5083	1.0	-1.5083
ACN9	57001	-0.8157	-0.3461	-0.4878	-0.3294	1.2931	0.9971	1.2396	-0.5608	0.2548	-0.2954	-0.1927	0.1954	-2.2649	1.9605	0.1037	0.0827	0.5585	-1.8902	0.4975
ACO1	48	1.2705	1.1134	1.3832	1.3021	-0.4478	0.0923	-0.0763	-0.9985	1.8199	0.8766	-0.7378	0.591	-1.3048	-1.2204	-1.1014	-0.4592	-1.1018	-0.6026	-0.3984
ACO2	50	0.7266	1.3954	0.4702	0.6272	-0.3262	-1.545	1.6055	-0.4134	0.7222	0.5724	-1.098	-0.563	-1.2091	-1.8294	1.1465	-0.566	-0.1091	1.1358	-0.7426
ACOT11	26027	-0.4202	-0.0567	-1.8138	-1.6127	1.9436	-0.3167	0.6244	0.9179	-1.5442	-0.7181	0.3344	0.1701	0.0514	0.8536	-0.0054	0.6491	1.3386	0.7392	-1.1345
ACOT12	134526	-1.9523	-1.9523	-1.9523	-1.9523	-1.9523	-0.3587	-1.9523	-1.9523	-1.9523	-1.9523	1.9515	-0.2767	-1.9523	-1.9523	-1.9523	-0.9034	-0.4126	-1.9523	-1.9523
ACOT13	55856	-0.2218	-1.3089	0.3513	-0.8015	0.2337	0.637	1.0825	-1.0566	0.3912	-0.4592	-0.7198	0.7169	-1.2125	2.316	0.8403	0.5771	1.0733	-1.6243	-0.8147
ACOT1	641371	1.0224	1.1474	1.1713	1.1851	-0.5932	-0.1962	-0.8293	-1.9993	1.7987	1.1541	-0.8941	0.462	0.1643	-0.7767	-0.5039	-0.7382	-0.2128	-1.3153	-0.0462
ACOT2	10965	0.9936	1.0435	1.3198	1.3068	-0.7186	-0.3152	-0.9666	-1.8397	1.9465	0.9526	-0.668	0.4992	-0.5984	-0.2533	-0.2587	-1.2658	-0.1868	-1.0106	0.0195
ACOT4	122970	-1.6429	-1.5702	-1.5548	-0.9056	0.4298	0.2395	0.369	0.9412	0.0944	-0.2511	-0.0809	0.4347	-0.6412	2.0606	0.998	0.4725	1.59	-0.1925	-0.7904
ACOT6	641372	0.5445	-0.2266	-0.2135	1.3431	-1.1581	0.0907	-2.3797	-2.3797	1.4571	0.5396	-1.3284	1.5203	-2.3797	-0.7051	-1.7507	-0.9046	0.0291	-2.3797	0.7627
ACOT7	11332	-0.562	-0.3795	0.2934	-0.751	0.7533	1.2956	0.4796	1.428	1.8634	-0.1817	-1.2385	-0.1663	1.5365	-1.4412	0.0815	-0.3479	-1.0036	-1.6539	-0.0058
ACOT8	10005	-0.149	-1.029	-0.2417	-1.297	1.2919	-0.992	0.9109	0.8792	-0.4555	-0.0291	-0.7275	-0.0755	2.1581	1.6858	0.4292	-0.5697	0.2517	-1.7365	-0.3043
ACOT9	23597	0.7882	1.3293	1.7755	1.4409	-1.1743	-0.3348	-1.6455	-1.2071	0.8163	0.6285	-0.9326	0.3908	0.8995	-0.7868	-0.7556	-0.6584	-1.0384	0.1221	0.3426
ACOX1	51	-0.7057	-0.9721	-0.8097	0.2474	-0.1391	-0.4878	1.6551	-0.2253	-1.1871	-0.5765	0.6703	-0.4031	-1.7524	0.8979	0.085	1.2839	1.3929	1.8246	-0.7982
ACOX2	8309	1.215	0.9028	0.8994	0.948	-0.1634	0.2602	-1.6309	-0.0969	1.2083	0.9983	-0.2848	1.1442	-2.1693	-1.1826	-0.05	0.3567	-1.0022	-1.0206	-0.3323
ACOX3	8310	-0.4703	0.531	0.3444	0.5721	2.2762	-1.515	0.225	1.2651	0.2375	-1.4552	-0.5242	-0.9302	0.5504	-0.9539	0.9227	-0.0737	0.984	-0.4454	-1.5405
ACOXL	55289	-1.9011	-1.9011	-1.5908	-1.5175	-1.6198	0.2532	1.0168	-1.7143	-1.9011	-0.4225	0.5967	0.1551	0.4944	0.8037	0.2149	0.797	1.1335	0.9358	0.4639
ACP1	52	-0.668	-1.134	0.0739	-0.5232	0.9727	1.0595	0.7983	-1.0678	-1.226	-1.0903	-0.9883	-0.6927	2.3339	-0.5417	0.3699	0.0875	1.6755	0.0116	0.5492
ACP2	53	-0.5273	-0.72	-0.8169	-1.8655	-0.0599	0.772	1.1672	-0.7942	-0.1703	0.1816	-0.945	0.3467	1.6137	0.7911	1.5714	0.2971	-0.1226	-1.8304	1.1114
ACP5	54	-0.6073	-0.158	-1.5394	-1.1651	-0.2711	0.5854	0.0652	0.7162	-0.3477	-0.6607	0.1693	0.7084	2.3794	0.6832	-0.0647	-0.9014	-0.8316	-0.8721	2.112
ACP6	51205	-0.2571	-0.9125	-2.1493	-1.0888	-0.0436	0.8064	1.164	-1.2831	-1.1788	-0.3413	0.3732	-0.2377	1.7422	0.7167	0.161	0.6046	1.6927	0.3486	-0.1172
ACPL2	92370	-1.3557	-0.8563	-0.5677	-0.9309	-0.8092	1.7376	-0.7552	-1.3981	-0.5465	-0.1732	0.1659	-0.334	1.368	2.0031	0.652	0.6805	1.3336	-0.1005	-0.1135
ACPP	55	-1.3379	-0.7064	-1.6417	-1.0068	2.1515	-0.132	0.2603	2.0572	-0.9764	-0.5799	0.1484	-0.6734	-0.0754	1.2945	0.622	0.2386	0.1912	0.3231	-0.157
ACPT	93650	-0.4033	-2.3821	-2.3821	-2.3821	-2.3821	-2.3821	-2.3821	1.3755	-2.3821	-2.3821	-2.3821	-2.3821	-2.3821	-2.3821	-2.3821	-2.3821	-2.3821	-2.3821	-0.9722
ACR	49	-0.1121	-2.968	0.8583	0.3599	-1.775	0.5314	-1.2677	0.449	-1.1076	1.6533	1.0012	0.4114	0.8621	-1.7491	-0.4202	-0.2675	-0.009	-0.8335	1.4152
ACRBP	84519	0.5308	-0.1881	-0.8092	-0.5398	-1.9601	0.7909	-1.9396	0.0034	-0.0907	0.2134	1.0637	1.2412	0.4708	-0.1202	-0.4293	0.8086	0.1965	-1.2615	2.0191
ACRC	93953	0.6792	-1.1848	-0.6372	-0.8228	-0.8576	-1.5792	-2.1418	0.0387	-0.0396	-0.145	-0.5514	1.0269	1.4981	0.389	0.6163	1.289	0.9601	1.1921	0.27
ACRV1	56	0.6249	-1.8608	-0.8423	1.1606	-0.9375	-1.1579	-0.0355	-1.8608	0.8349	0.5695	-1.8608	-0.6172	2.1753	0.2833	-1.019	-1.0391	-1.8608	-1.8608	-1.8608
ACSBG1	23205	1.0112	0.2197	0.6882	0.7609	-1.1084	-1.0063	-0.0381	-2.2381	0.4244	0.2514	0.5348	0.5055	-1.8627	-1.1712	-0.4514	0.2749	0.8469	1.5115	0.8468
ACSBG2	81616	0.5016	-2.671	0.8915	-2.671	1.5354	-0.0807	-2.671	-2.671	-0.7653	-2.671	-2.671	-1.0629	1.1654	-1.4964	-2.671	0.7618	-0.1575	-2.671	-1.293
ACSF2	80221	-1.1196	-1.7387	-1.4975	-1.2867	-0.8031	0.2706	1.335	-0.1431	-1.4011	-0.2957	0.8695	-0.0821	0.8518	0.5962	1.0174	0.8842	0.9713	1.2413	0.3303
ACSF3	197322	-0.8862	-0.7864	-1.0093	-1.8332	-0.492	-0.0588	1.1751	-0.266	-0.988	-0.389	0.6526	-0.0105	2.5189	-0.0288	1.0261	0.7002	1.1387	-0.812	0.3486
ACSL1	2180	0.8063	0.5431	0.3327	0.4695	1.9455	-1.2154	-1.535	0.6602	-0.7323	-0.5146	-1.1703	-1.1424	-1.789	0.7165	0.9131	0.2501	1.2149	0.3199	-0.0728
ACSL3	2181	-0.5565	-0.567	-0.3784	0.3246	0.7424	0.213	-0.0816	2.0534	-0.7367	0.213	-0.4512	-0.3312	-2.2876	-0.406	1.008	-0.0764	0.7223	1.9228	-1.3268
ACSL4	2182	0.4359	1.0859	0.967	2.0052	-1.7443	1.2556	-1.0655	-0.788	0.2154	0.7019	-0.9509	-0.2637	-1.1562	-0.2142	-1.2727	0.1911	-0.7772	0.3718	1.0028
ACSL5	51703	-1.4634	-1.4088	-1.7517	-1.1921	-0.6353	0.5574	0.7615	-0.1619	-1.6419	0.0671	0.8246	0.3862	0.1639	0.4295	1.2688	1.0476	0.8771	1.1544	0.7169
ACSL6	23305	-2.4547	-0.4662	-0.1207	-0.4055	-1.5685	2.7419	-0.0334	-0.2216	-0.6728	-0.8844	0.34	-0.3471	0.2187	1.0651	-1.119	0.1298	0.0915	-0.5698	1.8221
ACSM1	116285	-1.8233	-2.2625	-0.7992	0.3841	-1.1406	-1.4896	1.2533	-0.7663	-0.8294	-0.4951	0.4682	-0.1742	-0.0448	0.0418	0.4291	1.4065	1.5725	1.4371	0.5698
ACSM2A	123876	-2.3255	0.4611	-0.5815	-2.3255	-2.3255	-2.3255	-2.3255	-2.3255	0.8535	-2.3255	-2.3255	1.817	-0.9227	-2.3255	-2.3255	-2.3255	-1.1626	-2.3255	-0.4649
ACSM2B	348158	-3.4516	1.2443	-3.4516	0.9043	-3.4516	-3.4516	-0.8219	1.4514	-3.4516	-3.4516	-3.4516	-0.0196	-3.4516	-0.9448	-3.4516	-1.3031	-3.4516	-3.4516	-0.5106
ACSM3	6296	-1.5744	-1.707	-2.1572	0.2329	-0.5292	0.0431	1.5443	-0.3144	-1.0288	0.1374	0.8169	-0.0393	0.3555	0.2869	0.3653	1.1668	1.4443	0.7434	0.2133
ACSM4	341392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACSM5	54988	1.7392	1.6113	0.122	-0.0874	-1.0989	0.2103	-0.9147	-1.5239	1.0841	1.341	-0.6307	1.3724	-0.5925	-0.5434	-1.0062	-0.2206	-0.9447	-0.6961	0.7787
ACSS1	84532	-0.338	-0.1209	-0.1879	-1.2572	0.1221	-0.3789	1.218	-1.1385	-1.5146	-1.1053	-0.5206	0.1688	1.0721	2.5132	0.4734	0.7776	1.2091	-0.8523	-0.1402
ACSS2	55902	0.5828	0.0733	-0.0067	0.0733	2.6538	-0.553	-0.4966	0.7537	-0.3963	0.5576	-0.4133	0.1803	-1.5876	1.1988	1.0304	-0.7065	-0.0725	-1.7265	-1.1449
ACSS3	79611	0.1562	-0.5497	0.2395	0.4295	-2.4495	1.2509	-0.6974	-0.9378	0.4005	0.6816	0.9755	-0.0679	-1.6456	1.5109	-1.0903	0.8362	1.012	0.0614	-0.1159
ACTA1	58	0.712	1.6457	1.9075	1.4068	-0.6961	-1.1442	-0.6546	-1.2034	1.5095	0.6782	0.3322	0.1055	-0.4237	-0.5077	-0.7155	-1.0076	-0.1778	-0.6829	-1.0837
ACTA2	59	1.1868	1.1567	1.465	1.1422	-0.2627	-0.1466	-0.8088	-1.1826	1.4808	0.9546	-0.6086	0.8956	-0.9297	-1.7377	-0.7205	0.0486	-0.9292	-1.0543	0.0503
ACTB	60	1.0911	1.2826	1.576	0.7455	-0.083	-0.705	-0.1501	0.6045	1.3146	0.4124	0.2769	0.3499	-0.4433	-1.9041	-0.8659	-1.0842	-2.0786	-0.2393	-0.1003
ACTBL2	345651	-1.7626	-1.7626	-1.7626	-0.8553	-1.7626	0.8831	-1.7626	-1.7626	-1.7626	-1.7626	-1.7626	1.513	-1.7626	-0.8495	-1.7626	-1.7626	-1.7626	-1.7626	-0.6913
ACTC1	70	0.9088	0.978	1.115	0.9893	0.435	0.1807	-1.675	-1.4743	1.2663	0.9224	-1.546	0.9161	-0.8722	-1.4457	-0.0982	0.3655	-0.7716	-0.5984	0.4043
ACTG1	71	-1.9041	-0.8295	-1.4285	-0.5736	0.5103	-0.0589	1.7108	1.5612	-1.1591	-0.502	1.3754	-0.1613	0.3599	-0.1209	0.6043	-0.5956	-0.2754	1.4951	-0.0082
ACTG2	72	1.1732	1.2368	1.5592	1.1113	-0.1666	-0.2611	-0.833	-1.3037	1.5763	0.6313	-0.4897	0.763	-1.1308	-1.6355	-0.681	0.2563	-0.7943	-1.0571	0.0454
ACTL6A	86	-1.1865	-1.2726	-0.6907	-0.9005	0.5237	1.3787	-0.6775	0.2485	0.5958	-0.1255	0.0723	-0.9137	-1.2539	2.8918	0.5378	0.6183	0.3704	-0.1821	-0.0343
ACTL6B	51412	-3.8077	1.4815	-3.8077	-3.8077	-3.8077	-3.8077	-0.8457	-3.8077	-3.8077	-3.8077	0.3484	-3.8077	-3.8077	-0.9842	-3.8077	-3.8077	-3.8077	-3.8077	-3.8077
ACTL7A	10881	-5.7545	-5.7545	-5.7545	-0.8255	-5.7545	-5.7545	-0.5817	-5.7545	-5.7545	-5.7545	-5.7545	-5.7545	-5.7545	-5.7545	-5.7545	1.4072	-5.7545	-5.7545	-5.7545
ACTL7B	10880	-2.3681	-2.3681	-2.3681	-2.3681	-2.3681	-2.3681	-2.3681	-2.3681	-2.3681	-2.3681	-2.3681	-2.3681	1.9112	-0.6689	-0.8716	-2.3681	-2.3681	0.0038	-0.3745
ACTL8	81569	-1.0002	-0.4122	-1.0002	-1.0002	-0.1244	2.5455	-0.6709	-0.6437	-1.0002	-1.0002	-0.5382	-1.0002	0.2124	-1.0002	-1.0002	-1.0002	-1.0002	-1.0002	-0.3684
ACTL9	284382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ACTN1	87	1.387	1.3522	1.6146	1.2983	-0.453	-0.1447	-1.2924	-0.7903	1.3816	0.7765	-0.9723	0.6617	-1.3817	-0.826	-1.0862	-0.0797	-0.4911	-0.6578	-0.2968
ACTN2	88	1.6633	1.4477	1.6169	1.2278	-0.8384	-0.8209	-1.1522	-0.7471	1.3616	0.3959	-0.8296	0.4317	-0.8835	-1.1623	-0.2463	0.4692	-0.2858	-0.9132	-0.7346
ACTN3	89	1.5664	-0.155	0.7385	1.3739	-0.6142	0.0644	-1.8371	-0.9799	0.5174	1.4894	0.2207	-1.2371	1.4397	-1.3988	-1.1537	-0.7306	-0.8992	-0.8104	0.5684
ACTN4	81	0.3244	1.0416	1.9602	0.2907	0.634	-0.9797	-0.4474	1.4295	1.3633	-0.082	-0.6838	-0.5347	-0.5365	-1.4226	0.0739	-0.8331	-1.5983	1.0233	-1.0226
ACTR10	55860	-0.1602	0.4333	0.7713	0.6868	0.3207	-0.6247	1.3721	1.2241	0.3061	1.052	-1.7899	0.2917	-1.0826	0.6675	0.4572	-1.4334	-0.0359	-2.3366	-0.1195
ACTR1A	10121	1.5454	0.8895	1.334	1.3226	0.2575	-0.2053	-0.1699	-0.0101	0.8117	0.8175	-1.3129	0.6792	-0.0397	-2.3026	-0.8231	-1.121	-0.6981	-0.9575	-0.0172
ACTR1B	10120	0.5952	0.2395	2.1837	1.0046	0.4094	-1.653	-1.1745	-1.2068	0.7486	0.322	-1.2163	0.344	1.1463	-0.431	0.4124	-0.5479	0.6056	-1.5574	-0.2244
ACTR2	10097	-0.4819	-0.081	-0.2731	0.4275	0.9804	1.2584	-1.3293	0.9989	-0.2547	0.3098	-0.4914	-1.0756	-2.4125	2.0695	0.3302	0.0355	-0.8926	0.7848	0.0972
ACTR3	10096	0.2316	0.4328	0.7642	1.3631	1.9109	0.2452	-1.2589	1.773	0.4166	-0.1141	-0.2062	-0.0722	-1.2421	-0.4779	-0.5305	-1.2501	-1.9081	0.3991	-0.4765
